fid,osm_id,code,fclass,name,ref,oneway,maxspeed,layer,bridge,tunnel
6573,"172659803",5122,residential,,,B,0,0,F,F
6574,"172659805",5122,residential,,,B,0,0,F,F
6575,"172659806",5122,residential,Gangahiti Madhya Marg,,B,0,0,F,F
6576,"172659808",5122,residential,,,F,0,0,F,F
6577,"172659809",5122,residential,अस्पताल मार्ग-१,,B,0,0,F,F
6578,"172659810",5122,residential,Patitar Marg,,B,0,0,F,F
6579,"172659812",5122,residential,,,B,0,0,F,F
6580,"172659813",5122,residential,Pashupatinath Marg,,B,0,0,F,F
6581,"172659814",5122,residential,,,B,0,0,F,F
6582,"172659815",5122,residential,Shankarjyoti Marg,,B,0,0,F,F
6583,"172659816",5122,residential,Gaurinagar Marg,,B,0,0,F,F
6584,"172659817",5122,residential,Gauri Galli -1,,B,0,0,F,F
6585,"172659818",5122,residential,,,B,0,0,F,F
6586,"172659819",5122,residential,,,B,0,0,F,F
6587,"172659820",5121,unclassified,,,B,0,0,F,F
6588,"172659822",5122,residential,,,B,0,0,F,F
6589,"172659825",5122,residential,,,B,0,0,F,F
6590,"172659827",5122,residential,,,B,0,0,F,F
6591,"172659829",5122,residential,,,B,0,0,F,F
6592,"172659830",5122,residential,,F84,B,0,0,F,F
6593,"172659831",5122,residential,,,B,0,0,F,F
6594,"172664808",5115,tertiary,Chundevi Ganesh Marg,,B,0,0,F,F
6595,"172664810",5115,tertiary,लामटाङ्गिन मार्ग,,B,0,0,F,F
6596,"172664812",5122,residential,,,B,0,0,F,F
6597,"172664813",5122,residential,Lamtangin Marg,,B,0,0,F,F
6598,"172664819",5115,tertiary,Buddhi Sagar Marg,,B,0,0,F,F
6599,"172664821",5141,service,,,B,0,0,F,F
6600,"172664823",5122,residential,,,B,0,0,F,F
6601,"172664824",5122,residential,Gauri Marg,,B,0,0,F,F
6602,"172664830",5122,residential,Nirdosh Galli,,B,20,0,F,F
6603,"172664833",5115,tertiary,Shital Niwas Marg,,B,0,0,F,F
6604,"172664834",5122,residential,Manshree Marg,,B,0,0,F,F
6605,"172664835",5122,residential,,,B,0,0,F,F
6606,"172664836",5122,residential,राजपथ मार्ग,,B,0,0,F,F
6607,"172664842",5122,residential,इन्द्रमाया मार्ग,,B,0,0,F,F
6608,"172664844",5122,residential,अरुणा लामा मार्ग,,B,0,0,F,F
6609,"172664851",5122,residential,,,B,0,0,F,F
6610,"172664853",5115,tertiary,चुनदेवी मार्ग,,B,0,0,F,F
6611,"172664854",5115,tertiary,Lamtangin Marg,,B,0,0,F,F
6612,"172664856",5122,residential,,,B,0,0,F,F
6613,"172664858",5141,service,,,B,0,0,F,F
6614,"172664863",5122,residential,,,B,0,0,F,F
6615,"172664864",5122,residential,,,B,0,0,F,F
6616,"172664865",5122,residential,,,B,0,0,F,F
6617,"172664866",5122,residential,,,B,0,0,F,F
6618,"172664867",5122,residential,,,B,0,0,F,F
6619,"172664868",5122,residential,,,B,0,0,F,F
6620,"172664870",5115,tertiary,Gyanjyoti marg,,B,0,0,F,F
6621,"172664875",5141,service,,,B,0,0,F,F
6622,"172664878",5122,residential,प्रगति टोल मार्ग,,B,0,0,F,F
6623,"172664883",5122,residential,,,B,0,0,F,F
6624,"172664884",5122,residential,,,B,0,0,F,F
6625,"172664885",5122,residential,Baraha Marga,,B,0,0,F,F
6626,"172664889",5122,residential,Mausami Galli,,B,0,0,F,F
6627,"172664890",5115,tertiary,Dipkumari Marg,,B,0,0,F,F
6628,"172664894",5115,tertiary,,,B,0,0,F,F
6629,"172664900",5122,residential,,,B,0,0,F,F
6630,"172664901",5122,residential,,,B,0,0,F,F
6631,"172664903",5122,residential,,,B,0,0,F,F
6632,"172664905",5141,service,,,B,0,0,F,F
6633,"172664907",5122,residential,,,B,0,0,F,F
6634,"172664909",5122,residential,,,B,0,0,F,F
6635,"172664910",5122,residential,,,B,0,0,F,F
6636,"172664912",5122,residential,,,B,0,0,F,F
6637,"172664915",5122,residential,,,B,0,0,F,F
6638,"172664916",5122,residential,,,B,0,0,F,F
6639,"172664924",5152,cycleway,,,B,0,0,F,F
6640,"172664928",5122,residential,,,B,0,0,F,F
6641,"172664930",5122,residential,मगर गौडा गल्ली,,B,0,0,F,F
6642,"172664932",5122,residential,,,B,0,0,F,F
6643,"172664937",5122,residential,,,B,0,0,F,F
6644,"172664939",5141,service,,,B,0,0,F,F
6645,"172664941",5122,residential,सरस्वती टोल मार्ग,,B,0,0,F,F
6646,"172664947",5122,residential,,,B,0,0,F,F
6647,"172664953",5122,residential,Indramaya Marg,,B,0,0,F,F
6648,"172664960",5122,residential,,,B,0,0,F,F
6649,"172664962",5122,residential,Bidhwat Marg,,B,0,0,F,F
6650,"172664964",5141,service,,,B,0,0,F,F
6651,"172664966",5122,residential,,,B,0,0,F,F
6652,"172664968",5122,residential,,,B,0,0,F,F
6653,"172664973",5122,residential,Bal Milan Marg,,B,0,0,F,F
6654,"172664975",5122,residential,,,B,0,0,F,F
6655,"172664977",5122,residential,,,B,0,0,F,F
6656,"172664978",5122,residential,,,B,0,0,F,F
6657,"172664979",5122,residential,,,B,0,0,F,F
6658,"172664980",5122,residential,,,B,0,0,F,F
6659,"172664982",5115,tertiary,लामटाङ्गिन मार्ग,,B,0,0,F,F
6660,"172664983",5122,residential,,,B,0,0,F,F
6661,"172664984",5115,tertiary,Lamtangin Marg,,B,0,0,F,F
6662,"172664989",5122,residential,,,B,0,0,F,F
6663,"172667896",5122,residential,,,B,0,0,F,F
6664,"172667897",5122,residential,Sambaad Marg,,B,0,0,F,F
6665,"172667898",5122,residential,Pipal Marg,,B,0,0,F,F
6666,"172667899",5122,residential,,,B,0,0,F,F
6667,"172667900",5122,residential,,,F,0,0,F,F
6668,"172667901",5122,residential,,,B,0,0,F,F
6669,"172667902",5122,residential,,,B,0,0,F,F
6670,"172667903",5122,residential,,,B,0,0,F,F
6671,"172667904",5122,residential,,,B,0,0,F,F
6672,"172667905",5122,residential,,,B,0,0,F,F
6673,"172667908",5122,residential,,,B,0,0,F,F
6674,"172667909",5122,residential,,,B,0,0,F,F
6675,"172667911",5122,residential,,,B,0,0,F,F
6676,"172667912",5122,residential,,,B,0,0,F,F
6677,"172667914",5115,tertiary,,,B,0,0,F,F
6678,"172667915",5122,residential,,,B,0,0,F,F
6679,"172667918",5122,residential,Dhungedhara Marga,,B,0,0,F,F
6680,"172667919",5122,residential,,,B,0,0,F,F
6681,"172667921",5122,residential,,,B,0,0,F,F
6682,"172667922",5115,tertiary,Chyasundol Marg,,B,0,0,F,F
6683,"172667923",5122,residential,,,B,0,0,F,F
6684,"172667924",5122,residential,,,B,0,0,F,F
6685,"172667925",5122,residential,,,B,0,0,F,F
6686,"172667926",5122,residential,,,B,0,0,F,F
6687,"172667927",5122,residential,,,B,0,0,F,F
6688,"172667928",5122,residential,याकुपा टोल मार्ग,,B,0,0,F,F
6689,"172667930",5122,residential,,,B,0,0,F,F
6690,"172667933",5122,residential,,,B,0,0,F,F
6691,"172667934",5122,residential,,,B,0,0,F,F
6692,"172667935",5122,residential,,,B,0,0,F,F
6693,"172667936",5122,residential,,,B,0,0,F,F
6694,"172667937",5122,residential,सुलभ मार्ग,,B,0,0,F,F
6695,"172667938",5122,residential,,,B,0,0,F,F
6696,"172667942",5122,residential,,,B,0,0,F,F
6697,"172667943",5122,residential,,,B,0,0,F,F
6698,"172667944",5122,residential,,27DR027,B,0,0,F,F
6699,"172667945",5122,residential,,,B,0,0,F,F
6700,"172667946",5122,residential,,,B,0,0,F,F
6701,"172667947",5122,residential,,,B,0,0,F,F
6702,"172667948",5122,residential,,,B,0,0,F,F
6703,"172667949",5115,tertiary,रानीबारी मार्ग,,B,0,0,F,F
6704,"172667950",5122,residential,,,B,0,0,F,F
6705,"172667951",5122,residential,,,B,0,0,F,F
6706,"172667952",5122,residential,,,B,0,0,F,F
6707,"172667953",5122,residential,,,B,0,0,F,F
6708,"172667956",5122,residential,,,B,0,0,F,F
6709,"172667957",5122,residential,बाल कुमारी मार्ग,,B,0,0,F,F
6710,"172667958",5122,residential,,,B,0,0,F,F
6711,"172667960",5122,residential,Phaimalchuli Road,,B,0,0,F,F
6712,"172667961",5122,residential,,,B,0,0,F,F
6713,"172667963",5122,residential,,,B,0,0,F,F
6714,"172667964",5122,residential,,,B,0,0,F,F
6715,"172667965",5122,residential,,,B,0,0,F,F
6716,"172667966",5122,residential,,,B,0,0,F,F
6717,"172667967",5122,residential,,,B,0,0,F,F
6718,"172667968",5122,residential,,,B,0,0,F,F
6719,"172667969",5122,residential,,,B,0,0,F,F
6720,"172667970",5122,residential,Dharapati Marg,,B,0,0,F,F
6721,"172667971",5122,residential,,,B,0,0,F,F
6722,"172667973",5122,residential,,,B,0,0,F,F
6723,"172667974",5122,residential,,,B,0,0,F,F
6724,"172667975",5122,residential,,,B,0,0,F,F
6725,"172667976",5122,residential,,,B,0,0,F,F
6726,"172667977",5122,residential,,,B,0,0,F,F
6727,"172667978",5122,residential,,,B,0,0,F,F
6728,"172667980",5122,residential,,,B,0,0,F,F
6729,"172667981",5122,residential,,,B,0,0,F,F
6730,"172667982",5122,residential,,,B,0,0,F,F
6731,"172667983",5122,residential,,,B,0,0,F,F
6732,"172667984",5122,residential,सम्बाद गल्ली,,B,0,0,F,F
6733,"172667985",5122,residential,,,B,0,0,F,F
6734,"172667986",5122,residential,,,B,0,0,F,F
6735,"172667988",5122,residential,,,B,0,0,F,F
6736,"172667989",5122,residential,,,B,0,0,F,F
6737,"172667990",5122,residential,Rambabu Marg,,B,0,0,F,F
6738,"172667991",5122,residential,,,B,0,0,F,F
6739,"172667992",5122,residential,,,B,0,0,F,F
6740,"172667993",5122,residential,,,B,0,0,F,F
6741,"172667995",5122,residential,बाल कुमारी मार्ग,,B,0,0,F,F
6742,"172667997",5122,residential,,,B,0,0,F,F
6743,"172667998",5122,residential,,,B,0,0,F,F
6744,"172667999",5122,residential,,,B,0,0,F,F
6745,"172668000",5122,residential,,,B,0,0,F,F
6746,"172668001",5122,residential,,,B,0,0,F,F
6747,"172668003",5122,residential,,,B,0,0,F,F
6748,"172668005",5122,residential,Bhandari Street,,B,0,0,F,F
6749,"172668006",5122,residential,,,B,0,0,F,F
6750,"172668007",5122,residential,,,B,0,0,F,F
6751,"172668008",5122,residential,,,B,0,0,F,F
6752,"172668009",5122,residential,,,B,0,0,F,F
6753,"172668010",5122,residential,,,B,0,0,F,F
6754,"172668011",5122,residential,,,B,0,0,F,F
6755,"172668015",5122,residential,,,B,0,0,F,F
6756,"172668016",5122,residential,,,B,0,0,F,F
6757,"172668017",5122,residential,,,B,0,0,F,F
6758,"172668022",5115,tertiary,,,B,0,0,F,F
6759,"172669224",5121,unclassified,,F81,B,0,-1,F,F
6760,"172669225",5122,residential,,,B,0,0,F,F
6761,"172669226",5122,residential,,,B,0,0,F,F
6762,"172669227",5122,residential,,,B,0,0,F,F
6763,"172669229",5122,residential,Shanti Milan Marg,,B,0,0,F,F
6764,"172669230",5122,residential,,,B,0,0,F,F
6765,"172669231",5122,residential,,,B,0,0,F,F
6766,"172669232",5122,residential,,,B,0,0,F,F
6767,"172669233",5122,residential,,,B,0,0,F,F
6768,"172669234",5122,residential,,,B,0,0,F,F
6769,"172669235",5122,residential,,,B,0,0,F,F
6770,"172669237",5122,residential,,,B,0,0,F,F
6771,"172669238",5122,residential,,,B,0,0,F,F
6772,"172669239",5122,residential,,,B,0,0,F,F
6773,"172669240",5122,residential,,,B,0,0,F,F
6774,"172669241",5122,residential,,,B,0,0,F,F
6775,"172669242",5122,residential,,,B,0,0,F,F
6776,"172669244",5122,residential,,,B,0,0,F,F
6777,"172669245",5122,residential,,,B,0,0,F,F
6778,"172669247",5122,residential,,,B,0,0,F,F
6779,"172669248",5122,residential,,,B,0,0,F,F
6780,"172669250",5122,residential,,,B,0,0,F,F
6781,"172669252",5122,residential,,,B,0,0,F,F
6782,"172669256",5122,residential,बसन्तनगर मार्ग,KKMC,B,0,0,F,F
6783,"172669258",5122,residential,,,B,0,0,F,F
6784,"172669259",5122,residential,,,B,0,0,F,F
6785,"172669261",5122,residential,Bhandari Marga,,B,0,0,F,F
6786,"172669263",5122,residential,,,B,0,0,F,F
6787,"172669266",5122,residential,,,B,0,0,F,F
6788,"172669268",5122,residential,,,B,0,0,F,F
6789,"172669269",5122,residential,,,B,0,0,F,F
6790,"172669270",5122,residential,Pragati Marg,,B,0,0,F,F
6791,"172669271",5122,residential,,,B,0,0,F,F
6792,"172669805",5122,residential,,,B,0,0,F,F
6793,"172669807",5122,residential,Shree Anapurna Marg,,B,0,0,F,F
6794,"172669808",5122,residential,,,B,0,0,F,F
6795,"172669810",5122,residential,,,B,0,0,F,F
6796,"172669811",5122,residential,,,B,0,0,F,F
6797,"172669812",5122,residential,,,B,0,0,F,F
6798,"172669813",5122,residential,Jhamak Kumari Marg,,B,0,0,F,F
6799,"172669814",5122,residential,,,B,0,0,F,F
6800,"172669815",5122,residential,चो यो मार्ग,,B,0,0,F,F
6801,"172669816",5122,residential,,,B,0,0,F,F
6802,"172669817",5122,residential,,,B,0,0,F,F
6803,"172669818",5122,residential,Sindhu Marg,,B,0,0,F,F
6804,"172669819",5122,residential,Annapurna Marga,,B,0,0,F,F
6805,"172669820",5122,residential,,,B,0,0,F,F
6806,"172669925",5122,residential,,,B,0,0,F,F
6807,"172669926",5122,residential,Janata Marg,,B,0,0,F,F
6808,"172672523",5122,residential,,,B,0,0,F,F
6809,"172672524",5122,residential,,,B,0,0,F,F
6810,"172672525",5122,residential,,,B,0,0,F,F
6811,"172672526",5141,service,,,B,0,0,F,F
6812,"172672527",5122,residential,Shankarchowk Marg,,B,0,0,F,F
6813,"172672528",5122,residential,,,B,0,0,F,F
6814,"172673096",5122,residential,,,B,0,0,F,F
6815,"172673097",5122,residential,सानो खहरे थाने मुख मार्ग,,B,0,0,F,F
6816,"172673098",5122,residential,,,B,0,0,F,F
6817,"172673099",5113,primary,,,B,0,0,F,F
6818,"172673100",5114,secondary,Bagmati Kodari Marg,,B,0,0,F,F
6819,"172673101",5122,residential,आर्यल मार्ग,,B,0,0,F,F
6820,"172673102",5122,residential,,,B,0,0,F,F
6821,"172673103",5122,residential,,,B,0,0,F,F
6822,"172673104",5122,residential,Ramjanaki Marg,,B,0,0,F,F
6823,"172680105",5122,residential,,,B,0,0,F,F
6824,"172680106",5122,residential,,,B,0,0,F,F
6825,"172680107",5122,residential,,,B,0,0,F,F
6826,"172680108",5122,residential,,,B,0,0,F,F
6827,"172680109",5122,residential,,,B,0,0,F,F
6828,"172680110",5122,residential,,,B,0,0,F,F
6829,"172680112",5122,residential,,,B,0,0,F,F
6830,"172680115",5122,residential,,,B,0,0,F,F
6831,"172680116",5122,residential,,,B,0,0,F,F
6832,"172680117",5122,residential,,,B,0,0,F,F
6833,"172680118",5122,residential,,,B,0,0,F,F
6834,"172680119",5122,residential,,,B,0,0,F,F
6835,"172680120",5122,residential,,,B,0,0,F,F
6836,"172680121",5122,residential,,,B,0,0,F,F
6837,"172680122",5122,residential,,,B,0,0,F,F
6838,"172680123",5122,residential,,,B,0,0,F,F
6839,"172680124",5122,residential,,,B,0,0,F,F
6840,"172680125",5122,residential,,,B,0,0,F,F
6841,"172680126",5122,residential,,,B,0,0,F,F
6842,"172680127",5122,residential,,,B,0,0,F,F
6843,"172680128",5122,residential,,,B,0,0,F,F
6844,"172680129",5122,residential,,,B,0,0,F,F
6845,"172680130",5122,residential,,,B,0,0,F,F
6846,"172680131",5122,residential,,,B,0,0,F,F
6847,"172680132",5122,residential,,,B,0,0,F,F
6848,"172680133",5122,residential,,,B,0,0,F,F
6849,"172680134",5122,residential,,,B,0,0,F,F
6850,"172680135",5122,residential,,,B,0,0,F,F
6851,"172680136",5122,residential,,,B,0,0,F,F
6852,"172680137",5122,residential,,,B,0,0,F,F
6853,"172680138",5122,residential,,,B,0,0,F,F
6854,"172680139",5122,residential,,,B,0,0,F,F
6855,"172680140",5122,residential,,,B,0,0,F,F
6856,"172680141",5122,residential,,,B,0,0,F,F
6857,"172680142",5122,residential,,,B,0,0,F,F
6858,"172680143",5122,residential,,,B,0,0,F,F
6859,"172680144",5122,residential,,,B,0,0,F,F
6860,"172680146",5122,residential,,,B,0,0,F,F
6861,"172680147",5122,residential,,,B,0,0,F,F
6862,"172680148",5122,residential,,,B,0,0,F,F
6863,"172680149",5122,residential,Pipeline Road (Kharipati Drinking Water),,B,0,0,F,F
6864,"172680150",5122,residential,,,B,0,0,F,F
6865,"172680153",5122,residential,,,B,0,0,F,F
6866,"172682289",5141,service,,,B,0,0,F,F
6867,"172682291",5122,residential,,,B,0,0,F,F
6868,"172682292",5141,service,,,B,0,0,F,F
6869,"172682294",5122,residential,,,B,0,0,F,F
6870,"172682295",5122,residential,,,B,0,0,F,F
6871,"172682296",5141,service,,,B,0,0,F,F
6872,"172682300",5141,service,,,B,0,0,F,F
6873,"172682302",5141,service,,,B,0,0,F,F
6874,"172682303",5122,residential,,,B,0,0,F,F
6875,"172682307",5122,residential,Lalachhen,,B,0,0,F,F
6876,"172682309",5122,residential,,,B,0,0,F,F
6877,"172682310",5122,residential,Thulo Byasi,,B,0,0,F,F
6878,"172682311",5122,residential,,,B,0,0,F,F
6879,"172682314",5122,residential,,,B,0,0,F,F
6880,"172682321",5122,residential,,,B,0,0,F,F
6881,"172682322",5141,service,,,B,0,0,F,F
6882,"172682323",5141,service,,,B,0,0,F,F
6883,"172682324",5122,residential,,,B,0,0,F,F
6884,"172682326",5122,residential,,,B,0,0,F,F
6885,"172682328",5141,service,,,B,0,0,F,F
6886,"172682329",5122,residential,,,B,0,0,F,F
6887,"172682330",5122,residential,,,B,0,0,F,F
6888,"172682331",5122,residential,,,B,0,0,F,F
6889,"172682332",5122,residential,,,B,0,0,F,F
6890,"172682333",5122,residential,,,B,0,0,F,F
6891,"172682334",5122,residential,,,B,0,0,F,F
6892,"172682335",5141,service,,,B,0,0,F,F
6893,"172683076",5121,unclassified,,,B,0,0,F,F
6894,"172683077",5122,residential,,,B,0,0,F,F
6895,"172683078",5121,unclassified,,,B,0,0,F,F
6896,"172683079",5122,residential,,,B,0,0,F,F
6897,"172683080",5122,residential,,,B,0,0,F,F
6898,"172683081",5122,residential,,,B,0,0,F,F
6899,"172683083",5122,residential,,,B,0,0,F,F
6900,"172683085",5122,residential,,,B,0,0,F,F
6901,"172683086",5122,residential,,,B,0,0,F,F
6902,"172683087",5121,unclassified,,,B,0,0,F,F
6903,"172683088",5122,residential,,,B,0,0,F,F
6904,"172683089",5122,residential,,,B,0,0,F,F
6905,"172683090",5122,residential,,,B,0,0,F,F
6906,"172683091",5115,tertiary,,,B,0,0,F,F
6907,"172683092",5122,residential,,,B,0,0,F,F
6908,"172683093",5122,residential,,,B,0,0,F,F
6909,"172683094",5122,residential,,,B,0,0,F,F
6910,"172683095",5122,residential,,,B,0,0,F,F
6911,"172687804",5141,service,,,B,0,0,F,F
6912,"172687805",5141,service,,,B,0,0,F,F
6913,"172687806",5141,service,,,B,0,0,F,F
6914,"172687807",5141,service,,,B,0,0,F,F
6915,"172687809",5141,service,,,B,0,0,F,F
6916,"172687811",5122,residential,,,B,0,0,F,F
6917,"172687814",5141,service,,,B,0,0,F,F
6918,"172687815",5141,service,,,B,0,0,F,F
6919,"172687817",5141,service,,,B,0,0,F,F
6920,"172687819",5141,service,,,B,0,0,F,F
6921,"172687823",5141,service,,,B,0,0,F,F
6922,"172687825",5141,service,,,B,0,0,F,F
6923,"172687828",5141,service,,,B,0,0,F,F
6924,"172687830",5122,residential,,,B,0,0,F,F
6925,"172687832",5122,residential,,,B,0,0,F,F
6926,"172687834",5122,residential,Changu Narayan shotcut foot way,,B,0,0,F,F
6927,"172687835",5122,residential,,,B,0,0,F,F
6928,"172687836",5141,service,,,B,0,0,F,F
6929,"172687838",5122,residential,,,B,0,0,F,F
6930,"172687840",5122,residential,,,B,0,0,F,F
6931,"172687842",5141,service,,,B,0,0,F,F
6932,"172687843",5122,residential,,,B,0,0,F,F
6933,"172687844",5122,residential,,,B,0,0,F,F
6934,"172687845",5122,residential,,,B,0,0,F,F
6935,"172687849",5122,residential,,,B,0,0,F,F
6936,"172687850",5122,residential,,,B,0,0,F,F
6937,"172687851",5121,unclassified,,,B,0,0,F,F
6938,"172687854",5122,residential,TathastuNagar Road,,B,0,0,F,F
6939,"172687855",5122,residential,,,B,0,0,F,F
6940,"172687856",5122,residential,,,B,0,0,F,F
6941,"172687857",5122,residential,,,B,0,0,F,F
6942,"172687858",5122,residential,,,B,0,0,F,F
6943,"172687860",5122,residential,,,B,0,0,F,F
6944,"172687863",5141,service,,,B,0,0,F,F
6945,"172687865",5121,unclassified,,,B,0,0,F,F
6946,"172687866",5122,residential,,,B,0,0,F,F
6947,"172687867",5122,residential,,,B,0,0,F,F
6948,"172687868",5141,service,,,B,0,0,F,F
6949,"172687869",5141,service,,,B,0,0,F,F
6950,"172687870",5122,residential,,,B,0,0,F,F
6951,"172687871",5122,residential,,,B,0,0,F,F
6952,"172687872",5141,service,,,B,0,0,F,F
6953,"172687873",5141,service,,,B,0,0,F,F
6954,"172687875",5122,residential,,,B,0,0,F,F
6955,"172687876",5122,residential,,,B,0,0,F,F
6956,"172687877",5141,service,,,B,0,0,F,F
6957,"172687878",5122,residential,,,B,0,0,F,F
